,pool_id,overlap,infinite_overlap,created,image_left,image_right,golden,task_id,submitted,expired,public_comment,accepted,solution,id,task_suite_id,user_id,status,reward,mixed,automerged,owner__id,owner__myself,alg_left,alg_right,algs,task,chosen_alg,by_inconsistency_blocked_user,honeypotted,by_honeypot_blocked_user
10,4535156,10,False,2019-04-11T08:52:22.193,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:54:22.516,,,,right,0000453374--5caf0046dbfa5f0132df9a06,0000453374--5caf0046dbfa5f0132df9a03,60b8171c57ecbe2b0021e9ff27d314fd,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,gensim_sentences,True,False,False
11,4535156,10,False,2019-04-11T08:52:22.193,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:54:22.516,,,,left,0000453374--5caf0046dbfa5f0132df9a06,0000453374--5caf0046dbfa5f0132df9a03,60b8171c57ecbe2b0021e9ff27d314fd,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,True,False,False
12,4535156,10,False,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/gensim_sentences/letter20.png,,0000453374--5caefd12d5f566012e27d240,2019-04-11T08:52:36.429,,,,left,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter20.png,random_good,True,False,False
13,4535156,10,False,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:52:36.429,,,,right,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,gensim_sentences,True,False,False
14,4535156,10,False,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/gensim_sentences/letter14.png,highlightdisk/screenshot_emails/random_good/letter14.png,,0000453374--5caefd12d5f566012e27d233,2019-04-11T08:52:36.429,,,,left,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter14.png,gensim_sentences,True,False,False
15,4535156,10,False,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,highlightdisk/screenshot_emails/random_good/letter16.png,,0000453374--5caefd12d5f566012e27d237,2019-04-11T08:52:36.429,,,,right,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter16.png,random_good,True,False,False
16,4535156,10,False,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:52:36.429,,,,left,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,True,False,False
17,4535156,,True,2019-04-11T08:52:23.212,highlightdisk/screenshot_emails/random/letter6.png,highlightdisk/screenshot_emails/embeddings/letter6.png,right,0000453374--5caefd12d5f566012e27d256,2019-04-11T08:52:36.429,,,,right,0000453374--5caf00478a32d5013703a3cd,0000453374--5caf00478a32d5013703a3cb,b97c2aa3d9129687926144e6a57a1064,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter6.png,embeddings,True,False,False
18,4535156,,True,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/random/letter4.png,highlightdisk/screenshot_emails/embeddings/letter4.png,right,0000453374--5caefd12d5f566012e27d253,2019-04-11T08:53:13.622,,,,right,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter4.png,embeddings,False,False,False
19,4535156,10,False,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/random_good/letter13.png,highlightdisk/screenshot_emails/gensim_sentences/letter13.png,,0000453374--5caefd12d5f566012e27d230,2019-04-11T08:53:13.622,,,,left,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter13.png,random_good,False,False,False
20,4535156,10,False,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/gensim_sentences/letter17.png,highlightdisk/screenshot_emails/random_good/letter17.png,,0000453374--5caefd12d5f566012e27d239,2019-04-11T08:53:13.622,,,,right,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter17.png,random_good,False,False,False
21,4535156,10,False,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/random_good/letter6.png,highlightdisk/screenshot_emails/gensim_sentences/letter6.png,,0000453374--5caefd12d5f566012e27d248,2019-04-11T08:53:13.622,,,,left,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter6.png,random_good,False,False,False
22,4535156,10,False,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/random_good/letter7.png,highlightdisk/screenshot_emails/gensim_sentences/letter7.png,,0000453374--5caefd12d5f566012e27d24a,2019-04-11T08:53:13.622,,,,right,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter7.png,gensim_sentences,False,False,False
23,4535156,10,False,2019-04-11T08:52:23.272,highlightdisk/screenshot_emails/gensim_sentences/letter6.png,highlightdisk/screenshot_emails/random_good/letter6.png,,0000453374--5caefd12d5f566012e27d249,2019-04-11T08:53:13.622,,,,right,0000453374--5caf0047c3ea1e01361869e1,0000453374--5caf0047c3ea1e01361869df,a28038ce3d4959e05cc23e689a410563,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter6.png,random_good,False,False,False
24,4535156,10,False,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:52:38.667,,,,left,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,False,False,False
25,4535156,,True,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/tf_idf_custom/letter2.png,highlightdisk/screenshot_emails/random/letter2.png,left,0000453374--5caefd12d5f566012e27d257,2019-04-11T08:52:38.667,,,,right,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random,random__tf_idf_custom,letter2.png,random,False,True,False
26,4535156,10,False,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/gensim_sentences/letter20.png,,0000453374--5caefd12d5f566012e27d240,2019-04-11T08:52:38.667,,,,left,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter20.png,random_good,False,False,False
27,4535156,10,False,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:52:38.667,,,,left,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,random_good,False,False,False
28,4535156,10,False,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/gensim_sentences/letter14.png,highlightdisk/screenshot_emails/random_good/letter14.png,,0000453374--5caefd12d5f566012e27d233,2019-04-11T08:52:38.667,,,,left,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter14.png,gensim_sentences,False,False,False
29,4535156,10,False,2019-04-11T08:52:24.089,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,highlightdisk/screenshot_emails/random_good/letter16.png,,0000453374--5caefd12d5f566012e27d237,2019-04-11T08:52:38.667,,,,right,0000453374--5caf0048d5413cadff74388f,0000453374--5caf0048d5413cadff74388d,b635336a9428853ed6c081d2f637b60e,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter16.png,random_good,False,False,False
30,4535156,10,False,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,highlightdisk/screenshot_emails/random_good/letter16.png,,0000453374--5caefd12d5f566012e27d237,2019-04-11T08:52:49.633,,,,right,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter16.png,random_good,False,False,False
31,4535156,,True,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/random/letter4.png,highlightdisk/screenshot_emails/embeddings/letter4.png,right,0000453374--5caefd12d5f566012e27d253,2019-04-11T08:52:49.633,,,,left,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter4.png,random,False,True,False
32,4535156,10,False,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:52:49.633,,,,left,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,False,False,False
33,4535156,10,False,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/gensim_sentences/letter20.png,,0000453374--5caefd12d5f566012e27d240,2019-04-11T08:52:49.633,,,,right,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter20.png,gensim_sentences,False,False,False
34,4535156,10,False,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/gensim_sentences/letter14.png,highlightdisk/screenshot_emails/random_good/letter14.png,,0000453374--5caefd12d5f566012e27d233,2019-04-11T08:52:49.633,,,,left,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter14.png,gensim_sentences,False,False,False
35,4535156,10,False,2019-04-11T08:52:25.096,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:52:49.633,,,,left,0000453374--5caf004991aa83014be4ef67,0000453374--5caf004991aa83014be4ef65,d804fd889a9de9e500f522c420d5c1a8,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,random_good,False,False,False
36,4535156,10,False,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/gensim_sentences/letter20.png,,0000453374--5caefd12d5f566012e27d240,2019-04-11T08:52:54.875,,,,left,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter20.png,random_good,False,False,False
37,4535156,,True,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/tf_idf_custom/letter17.png,highlightdisk/screenshot_emails/random/letter17.png,left,0000453374--5caefd12d5f566012e27d259,2019-04-11T08:52:54.875,,,,left,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random,random__tf_idf_custom,letter17.png,tf_idf_custom,False,False,False
38,4535156,10,False,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,highlightdisk/screenshot_emails/random_good/letter16.png,,0000453374--5caefd12d5f566012e27d237,2019-04-11T08:52:54.875,,,,left,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter16.png,gensim_sentences,False,False,False
39,4535156,10,False,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:52:54.875,,,,right,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,gensim_sentences,False,False,False
40,4535156,10,False,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:52:54.875,,,,left,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,random_good,False,False,False
41,4535156,10,False,2019-04-11T08:52:25.909,highlightdisk/screenshot_emails/gensim_sentences/letter14.png,highlightdisk/screenshot_emails/random_good/letter14.png,,0000453374--5caefd12d5f566012e27d233,2019-04-11T08:52:54.875,,,,right,0000453374--5caf00499987370134e26454,0000453374--5caf00499987370134e26451,3d7f229ead7e3a0532aa882b2a0047da,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter14.png,random_good,False,False,False
42,4535156,10,False,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,highlightdisk/screenshot_emails/random_good/letter16.png,,0000453374--5caefd12d5f566012e27d237,2019-04-11T08:55:05.418,,,,right,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter16.png,random_good,False,False,False
43,4535156,10,False,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/gensim_sentences/letter20.png,,0000453374--5caefd12d5f566012e27d240,2019-04-11T08:55:05.418,,,,left,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter20.png,random_good,False,False,False
44,4535156,10,False,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:55:05.418,,,,left,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,False,False,False
45,4535156,,True,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/gensim_keywords/letter13.png,highlightdisk/screenshot_emails/random/letter13.png,left,0000453374--5caefd12d5f566012e27d251,2019-04-11T08:55:05.418,,,,left,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,random,gensim_keywords__random,letter13.png,gensim_keywords,False,False,False
46,4535156,10,False,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/gensim_sentences/letter14.png,highlightdisk/screenshot_emails/random_good/letter14.png,,0000453374--5caefd12d5f566012e27d233,2019-04-11T08:55:05.418,,,,left,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_sentences,random_good,gensim_sentences__random_good,letter14.png,gensim_sentences,False,False,False
47,4535156,10,False,2019-04-11T08:52:26.317,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:55:05.418,,,,right,0000453374--5caf004a7f9a250136671fe4,0000453374--5caf004a7f9a250136671fe2,f3fc40b7efe9b8baadebccec474a2f94,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,gensim_sentences,False,False,False
48,4535156,10,False,2019-04-11T08:52:26.948,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/gensim_sentences/letter9.png,,0000453374--5caefd12d5f566012e27d24e,2019-04-11T08:53:36.790,,,,left,0000453374--5caf004ad5413cadff7438c7,0000453374--5caf004ad5413cadff7438c5,c9ddfaa9e2deb6dc2c15c30fdd55525f,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter9.png,random_good,False,False,False
49,4535156,10,False,2019-04-11T08:52:26.948,highlightdisk/screenshot_emails/random_good/letter16.png,highlightdisk/screenshot_emails/gensim_sentences/letter16.png,,0000453374--5caefd12d5f566012e27d236,2019-04-11T08:53:36.790,,,,left,0000453374--5caf004ad5413cadff7438c7,0000453374--5caf004ad5413cadff7438c5,c9ddfaa9e2deb6dc2c15c30fdd55525f,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,gensim_sentences,gensim_sentences__random_good,letter16.png,random_good,False,False,False
50,4535156,,True,2019-04-11T08:52:26.948,highlightdisk/screenshot_emails/random/letter6.png,highlightdisk/screenshot_emails/embeddings/letter6.png,right,0000453374--5caefd12d5f566012e27d256,2019-04-11T08:53:36.790,,,,right,0000453374--5caf004ad5413cadff7438c7,0000453374--5caf004ad5413cadff7438c5,c9ddfaa9e2deb6dc2c15c30fdd55525f,SUBMITTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter6.png,embeddings,False,False,False
