,pool_id,infinite_overlap,created,image_left,image_right,golden,task_id,overlap,submitted,expired,public_comment,accepted,skipped,solution,id,task_suite_id,user_id,status,reward,mixed,automerged,owner__id,owner__myself,alg_left,alg_right,algs,task,chosen_alg,by_inconsistency_blocked_user,honeypotted,by_honeypot_blocked_user
12,4920042,False,2019-05-13T09:20:15.379,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:22:28.268,,,2019-05-13T09:22:28.268,,left,00004b12ea--5cd936cff59bb00138f1c520,00004b12ea--5cd936cff59bb00138f1c51e,e77ec8e2de6350abf79e5d15f363613f,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos,False,False,False
13,4920042,True,2019-05-13T09:20:15.379,highlightdisk/screenshot_emails/random/letter19.png,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,right,00004b12ea--5cd9354531bc57012f3f2f30,,2019-05-13T09:22:28.268,,,2019-05-13T09:22:28.268,,right,00004b12ea--5cd936cff59bb00138f1c520,00004b12ea--5cd936cff59bb00138f1c51e,e77ec8e2de6350abf79e5d15f363613f,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_custom,random__tf_idf_custom,letter19.png,tf_idf_custom,False,False,False
14,4920042,False,2019-05-13T09:20:15.379,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:22:28.268,,,2019-05-13T09:22:28.268,,left,00004b12ea--5cd936cff59bb00138f1c520,00004b12ea--5cd936cff59bb00138f1c51e,e77ec8e2de6350abf79e5d15f363613f,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos,False,False,False
15,4920042,False,2019-05-13T09:20:24.203,highlightdisk/screenshot_emails/tf_idf_pos/letter17.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter17.png,,00004b12ea--5cd9354531bc57012f3f2f14,10,2019-05-13T09:20:29.046,,,2019-05-13T09:20:29.046,,left,00004b12ea--5cd936d89af6780137081721,00004b12ea--5cd936d89af678013708171f,378321a19fd5245f1000677741a776ce,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter17.png,tf_idf_pos,False,False,False
16,4920042,True,2019-05-13T09:20:24.203,highlightdisk/screenshot_emails/tf_idf_custom/letter8.png,highlightdisk/screenshot_emails/random/letter8.png,left,00004b12ea--5cd9354531bc57012f3f2f2c,,2019-05-13T09:20:29.046,,,2019-05-13T09:20:29.046,,left,00004b12ea--5cd936d89af6780137081721,00004b12ea--5cd936d89af678013708171f,378321a19fd5245f1000677741a776ce,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random,random__tf_idf_custom,letter8.png,tf_idf_custom,False,False,False
17,4920042,False,2019-05-13T09:20:24.203,highlightdisk/screenshot_emails/tf_idf_pos/letter13.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter13.png,,00004b12ea--5cd9354531bc57012f3f2f0c,10,2019-05-13T09:20:29.046,,,2019-05-13T09:20:29.046,,left,00004b12ea--5cd936d89af6780137081721,00004b12ea--5cd936d89af678013708171f,378321a19fd5245f1000677741a776ce,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter13.png,tf_idf_pos,False,False,False
18,4920042,False,2019-05-13T09:20:24.203,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter20.png,highlightdisk/screenshot_emails/tf_idf_pos/letter20.png,,00004b12ea--5cd9354531bc57012f3f2f1b,10,2019-05-13T09:20:29.046,,,2019-05-13T09:20:29.046,,left,00004b12ea--5cd936d89af6780137081721,00004b12ea--5cd936d89af678013708171f,378321a19fd5245f1000677741a776ce,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter20.png,tf_idf_pos_share_02,False,False,False
19,4920042,False,2019-05-13T09:20:24.203,highlightdisk/screenshot_emails/tf_idf_pos/letter14.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter14.png,,00004b12ea--5cd9354531bc57012f3f2f0e,10,2019-05-13T09:20:29.046,,,2019-05-13T09:20:29.046,,left,00004b12ea--5cd936d89af6780137081721,00004b12ea--5cd936d89af678013708171f,378321a19fd5245f1000677741a776ce,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter14.png,tf_idf_pos,False,False,False
20,4920042,False,2019-05-13T09:20:59.507,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter8.png,highlightdisk/screenshot_emails/tf_idf_pos/letter8.png,,00004b12ea--5cd9354531bc57012f3f2f27,10,2019-05-13T09:22:44.199,,,2019-05-13T09:22:44.199,,right,00004b12ea--5cd936fbfeba810149cebe4d,00004b12ea--5cd936fbfeba810149cebe4b,5dec03dc6305985b2c1f745433f1ec10,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter8.png,tf_idf_pos,False,False,False
21,4920042,False,2019-05-13T09:20:59.507,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:22:44.199,,,2019-05-13T09:22:44.199,,left,00004b12ea--5cd936fbfeba810149cebe4d,00004b12ea--5cd936fbfeba810149cebe4b,5dec03dc6305985b2c1f745433f1ec10,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos,False,False,False
22,4920042,True,2019-05-13T09:20:59.507,highlightdisk/screenshot_emails/tf_idf_embeddings/letter19.png,highlightdisk/screenshot_emails/random/letter19.png,left,00004b12ea--5cd9354531bc57012f3f2f31,,2019-05-13T09:22:44.199,,,2019-05-13T09:22:44.199,,left,00004b12ea--5cd936fbfeba810149cebe4d,00004b12ea--5cd936fbfeba810149cebe4b,5dec03dc6305985b2c1f745433f1ec10,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter19.png,tf_idf_embeddings,False,False,False
23,4920042,False,2019-05-13T09:20:59.507,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:22:44.199,,,2019-05-13T09:22:44.199,,left,00004b12ea--5cd936fbfeba810149cebe4d,00004b12ea--5cd936fbfeba810149cebe4b,5dec03dc6305985b2c1f745433f1ec10,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos,False,False,False
24,4920042,False,2019-05-13T09:20:59.507,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter19.png,highlightdisk/screenshot_emails/tf_idf_pos/letter19.png,,00004b12ea--5cd9354531bc57012f3f2f17,10,2019-05-13T09:22:44.199,,,2019-05-13T09:22:44.199,,right,00004b12ea--5cd936fbfeba810149cebe4d,00004b12ea--5cd936fbfeba810149cebe4b,5dec03dc6305985b2c1f745433f1ec10,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter19.png,tf_idf_pos,False,False,False
25,4920042,False,2019-05-13T09:21:37.365,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:21:49.641,,,2019-05-13T09:21:49.641,,left,00004b12ea--5cd9372112a82701374d6952,00004b12ea--5cd9372112a82701374d6950,9e7888797757c3623a471702721090ec,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos,False,False,False
26,4920042,True,2019-05-13T09:21:37.365,highlightdisk/screenshot_emails/random/letter2.png,highlightdisk/screenshot_emails/tf_idf_pos/letter2.png,right,00004b12ea--5cd9354531bc57012f3f2f2f,,2019-05-13T09:21:49.641,,,2019-05-13T09:21:49.641,,right,00004b12ea--5cd9372112a82701374d6952,00004b12ea--5cd9372112a82701374d6950,9e7888797757c3623a471702721090ec,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_pos,random__tf_idf_pos,letter2.png,tf_idf_pos,False,False,False
27,4920042,False,2019-05-13T09:21:37.365,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:21:49.641,,,2019-05-13T09:21:49.641,,right,00004b12ea--5cd9372112a82701374d6952,00004b12ea--5cd9372112a82701374d6950,9e7888797757c3623a471702721090ec,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos_share_02,False,False,False
28,4920042,False,2019-05-13T09:21:37.365,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter19.png,highlightdisk/screenshot_emails/tf_idf_pos/letter19.png,,00004b12ea--5cd9354531bc57012f3f2f17,10,2019-05-13T09:21:49.641,,,2019-05-13T09:21:49.641,,right,00004b12ea--5cd9372112a82701374d6952,00004b12ea--5cd9372112a82701374d6950,9e7888797757c3623a471702721090ec,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter19.png,tf_idf_pos,False,False,False
29,4920042,False,2019-05-13T09:21:37.365,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter8.png,highlightdisk/screenshot_emails/tf_idf_pos/letter8.png,,00004b12ea--5cd9354531bc57012f3f2f27,10,2019-05-13T09:21:49.641,,,2019-05-13T09:21:49.641,,left,00004b12ea--5cd9372112a82701374d6952,00004b12ea--5cd9372112a82701374d6950,9e7888797757c3623a471702721090ec,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter8.png,tf_idf_pos_share_02,False,False,False
30,4920042,False,2019-05-13T09:21:47.601,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:23:15.666,,,2019-05-13T09:23:15.666,,right,00004b12ea--5cd9372b55e669013770e137,00004b12ea--5cd9372b55e669013770e135,e150ef54cf586c3f71b64ed3ec2dde5c,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos_share_02,False,False,False
31,4920042,False,2019-05-13T09:21:47.601,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter19.png,highlightdisk/screenshot_emails/tf_idf_pos/letter19.png,,00004b12ea--5cd9354531bc57012f3f2f17,10,2019-05-13T09:23:15.666,,,2019-05-13T09:23:15.666,,right,00004b12ea--5cd9372b55e669013770e137,00004b12ea--5cd9372b55e669013770e135,e150ef54cf586c3f71b64ed3ec2dde5c,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter19.png,tf_idf_pos,False,False,False
32,4920042,False,2019-05-13T09:21:47.601,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:23:15.666,,,2019-05-13T09:23:15.666,,right,00004b12ea--5cd9372b55e669013770e137,00004b12ea--5cd9372b55e669013770e135,e150ef54cf586c3f71b64ed3ec2dde5c,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos_share_02,False,False,False
33,4920042,False,2019-05-13T09:21:47.601,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter8.png,highlightdisk/screenshot_emails/tf_idf_pos/letter8.png,,00004b12ea--5cd9354531bc57012f3f2f27,10,2019-05-13T09:23:15.666,,,2019-05-13T09:23:15.666,,right,00004b12ea--5cd9372b55e669013770e137,00004b12ea--5cd9372b55e669013770e135,e150ef54cf586c3f71b64ed3ec2dde5c,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter8.png,tf_idf_pos,False,False,False
34,4920042,True,2019-05-13T09:21:47.601,highlightdisk/screenshot_emails/random/letter19.png,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,right,00004b12ea--5cd9354531bc57012f3f2f30,,2019-05-13T09:23:15.666,,,2019-05-13T09:23:15.666,,right,00004b12ea--5cd9372b55e669013770e137,00004b12ea--5cd9372b55e669013770e135,e150ef54cf586c3f71b64ed3ec2dde5c,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_custom,random__tf_idf_custom,letter19.png,tf_idf_custom,False,False,False
35,4920042,False,2019-05-13T09:21:50.833,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:23:49.872,,,2019-05-13T09:23:49.872,,left,00004b12ea--5cd9372e6d31450138cfa5ef,00004b12ea--5cd9372e6d31450138cfa5ed,eb788c3eecb568c0987a70e46a77d7c3,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos,False,False,False
36,4920042,True,2019-05-13T09:21:50.833,highlightdisk/screenshot_emails/random/letter2.png,highlightdisk/screenshot_emails/tf_idf_pos/letter2.png,right,00004b12ea--5cd9354531bc57012f3f2f2f,,2019-05-13T09:23:49.872,,,2019-05-13T09:23:49.872,,right,00004b12ea--5cd9372e6d31450138cfa5ef,00004b12ea--5cd9372e6d31450138cfa5ed,eb788c3eecb568c0987a70e46a77d7c3,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_pos,random__tf_idf_pos,letter2.png,tf_idf_pos,False,False,False
37,4920042,False,2019-05-13T09:21:50.833,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter19.png,highlightdisk/screenshot_emails/tf_idf_pos/letter19.png,,00004b12ea--5cd9354531bc57012f3f2f17,10,2019-05-13T09:23:49.872,,,2019-05-13T09:23:49.872,,right,00004b12ea--5cd9372e6d31450138cfa5ef,00004b12ea--5cd9372e6d31450138cfa5ed,eb788c3eecb568c0987a70e46a77d7c3,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter19.png,tf_idf_pos,False,False,False
38,4920042,False,2019-05-13T09:21:50.833,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:23:49.872,,,2019-05-13T09:23:49.872,,left,00004b12ea--5cd9372e6d31450138cfa5ef,00004b12ea--5cd9372e6d31450138cfa5ed,eb788c3eecb568c0987a70e46a77d7c3,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos,False,False,False
39,4920042,False,2019-05-13T09:21:50.833,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter8.png,highlightdisk/screenshot_emails/tf_idf_pos/letter8.png,,00004b12ea--5cd9354531bc57012f3f2f27,10,2019-05-13T09:23:49.872,,,2019-05-13T09:23:49.872,,right,00004b12ea--5cd9372e6d31450138cfa5ef,00004b12ea--5cd9372e6d31450138cfa5ed,eb788c3eecb568c0987a70e46a77d7c3,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter8.png,tf_idf_pos,False,False,False
40,4920042,False,2019-05-13T09:22:15.513,highlightdisk/screenshot_emails/tf_idf_pos/letter1.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter1.png,,00004b12ea--5cd9354531bc57012f3f2f04,10,2019-05-13T09:23:08.580,,,2019-05-13T09:23:08.580,,left,00004b12ea--5cd9374716db9d0137da33fb,00004b12ea--5cd9374716db9d0137da33f5,c30d90c93b2446d12e4fb13d1db0f487,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter1.png,tf_idf_pos,False,False,False
41,4920042,False,2019-05-13T09:22:15.513,highlightdisk/screenshot_emails/tf_idf_pos/letter18.png,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter18.png,,00004b12ea--5cd9354531bc57012f3f2f16,10,2019-05-13T09:23:08.580,,,2019-05-13T09:23:08.580,,left,00004b12ea--5cd9374716db9d0137da33fb,00004b12ea--5cd9374716db9d0137da33f5,c30d90c93b2446d12e4fb13d1db0f487,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos,tf_idf_pos_share_02,tf_idf_pos__tf_idf_pos_share_02,letter18.png,tf_idf_pos,False,False,False
42,4920042,False,2019-05-13T09:22:15.513,highlightdisk/screenshot_emails/tf_idf_pos_share_02/letter19.png,highlightdisk/screenshot_emails/tf_idf_pos/letter19.png,,00004b12ea--5cd9354531bc57012f3f2f17,10,2019-05-13T09:23:08.580,,,2019-05-13T09:23:08.580,,right,00004b12ea--5cd9374716db9d0137da33fb,00004b12ea--5cd9374716db9d0137da33f5,c30d90c93b2446d12e4fb13d1db0f487,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_pos_share_02,tf_idf_pos,tf_idf_pos__tf_idf_pos_share_02,letter19.png,tf_idf_pos,False,False,False
