,pool_id,overlap,infinite_overlap,created,image_left,image_right,golden,task_id,submitted,expired,public_comment,accepted,solution,id,task_suite_id,user_id,status,reward,mixed,automerged,owner__id,owner__myself,alg_left,alg_right,algs,task,chosen_alg,by_inconsistency_blocked_user,honeypotted,by_honeypot_blocked_user
10,4657493,10,False,2019-04-21T20:32:14.772,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:33:21.960,,,2019-04-21T20:33:21.960,right,0000471155--5cbcd34e545c20013779b15b,0000471155--5cbcd34e545c20013779b159,e5a81f8faa5198627805e6bd93414533,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
11,4657493,10,False,2019-04-21T20:32:14.772,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,2019-04-21T20:33:21.960,,,2019-04-21T20:33:21.960,right,0000471155--5cbcd34e545c20013779b15b,0000471155--5cbcd34e545c20013779b159,e5a81f8faa5198627805e6bd93414533,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,tf_idf_custom,False,False,False
12,4657493,10,False,2019-04-21T20:32:14.772,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,2019-04-21T20:33:21.960,,,2019-04-21T20:33:21.960,left,0000471155--5cbcd34e545c20013779b15b,0000471155--5cbcd34e545c20013779b159,e5a81f8faa5198627805e6bd93414533,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,random_good,False,False,False
13,4657493,,True,2019-04-21T20:32:14.772,highlightdisk/screenshot_emails/tf_idf_embeddings/letter17.png,highlightdisk/screenshot_emails/random/letter17.png,left,0000471155--5cbccfd98456bd012e0a56c9,2019-04-21T20:33:21.960,,,2019-04-21T20:33:21.960,left,0000471155--5cbcd34e545c20013779b15b,0000471155--5cbcd34e545c20013779b159,e5a81f8faa5198627805e6bd93414533,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter17.png,tf_idf_embeddings,False,False,False
14,4657493,10,False,2019-04-21T20:32:14.772,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:33:21.960,,,2019-04-21T20:33:21.960,left,0000471155--5cbcd34e545c20013779b15b,0000471155--5cbcd34e545c20013779b159,e5a81f8faa5198627805e6bd93414533,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
15,4657493,10,False,2019-04-21T20:32:29.926,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:34:22.377,,,2019-04-21T20:34:22.377,right,0000471155--5cbcd35d00fff2014909146e,0000471155--5cbcd35d00fff2014909146c,3cab531d918e3d18ad245dd61e79f413,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
16,4657493,10,False,2019-04-21T20:32:29.926,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,2019-04-21T20:34:22.377,,,2019-04-21T20:34:22.377,right,0000471155--5cbcd35d00fff2014909146e,0000471155--5cbcd35d00fff2014909146c,3cab531d918e3d18ad245dd61e79f413,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,tf_idf_custom,False,False,False
17,4657493,,True,2019-04-21T20:32:29.926,highlightdisk/screenshot_emails/tf_idf_embeddings/letter17.png,highlightdisk/screenshot_emails/random/letter17.png,left,0000471155--5cbccfd98456bd012e0a56c9,2019-04-21T20:34:22.377,,,2019-04-21T20:34:22.377,left,0000471155--5cbcd35d00fff2014909146e,0000471155--5cbcd35d00fff2014909146c,3cab531d918e3d18ad245dd61e79f413,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter17.png,tf_idf_embeddings,False,False,False
18,4657493,10,False,2019-04-21T20:32:29.926,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,2019-04-21T20:34:22.377,,,2019-04-21T20:34:22.377,left,0000471155--5cbcd35d00fff2014909146e,0000471155--5cbcd35d00fff2014909146c,3cab531d918e3d18ad245dd61e79f413,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,random_good,False,False,False
19,4657493,10,False,2019-04-21T20:32:29.926,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:34:22.377,,,2019-04-21T20:34:22.377,left,0000471155--5cbcd35d00fff2014909146e,0000471155--5cbcd35d00fff2014909146c,3cab531d918e3d18ad245dd61e79f413,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
20,4657493,10,False,2019-04-21T20:32:33.438,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,,2019-04-21T20:32:38.759,,,,0000471155--5cbcd361b86ef60139a7e188,0000471155--5cbcd361b86ef60139a7e186,54f06e8cf13fc07b6c1d877e0b5badec,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,,False,False,False
21,4657493,10,False,2019-04-21T20:32:33.438,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,,2019-04-21T20:32:38.759,,,,0000471155--5cbcd361b86ef60139a7e188,0000471155--5cbcd361b86ef60139a7e186,54f06e8cf13fc07b6c1d877e0b5badec,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,,False,False,False
22,4657493,10,False,2019-04-21T20:32:33.438,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,,2019-04-21T20:32:38.759,,,,0000471155--5cbcd361b86ef60139a7e188,0000471155--5cbcd361b86ef60139a7e186,54f06e8cf13fc07b6c1d877e0b5badec,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,,False,False,False
23,4657493,10,False,2019-04-21T20:32:33.438,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,,2019-04-21T20:32:38.759,,,,0000471155--5cbcd361b86ef60139a7e188,0000471155--5cbcd361b86ef60139a7e186,54f06e8cf13fc07b6c1d877e0b5badec,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,,False,False,False
24,4657493,,True,2019-04-21T20:32:33.438,highlightdisk/screenshot_emails/tf_idf_embeddings/letter11.png,highlightdisk/screenshot_emails/random/letter11.png,left,0000471155--5cbccfd98456bd012e0a56c7,,2019-04-21T20:32:38.759,,,,0000471155--5cbcd361b86ef60139a7e188,0000471155--5cbcd361b86ef60139a7e186,54f06e8cf13fc07b6c1d877e0b5badec,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter11.png,,False,False,False
25,4657493,10,False,2019-04-21T20:32:37.428,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:33:15.387,,,2019-04-21T20:33:15.387,left,0000471155--5cbcd36530fdb301371568ae,0000471155--5cbcd36530fdb301371568ac,76c9ba4e7b8583d4acb7d8703068b87a,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
26,4657493,,True,2019-04-21T20:32:37.428,highlightdisk/screenshot_emails/random/letter8.png,highlightdisk/screenshot_emails/embeddings/letter8.png,right,0000471155--5cbccfd98456bd012e0a56c8,2019-04-21T20:33:15.387,,,2019-04-21T20:33:15.387,right,0000471155--5cbcd36530fdb301371568ae,0000471155--5cbcd36530fdb301371568ac,76c9ba4e7b8583d4acb7d8703068b87a,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter8.png,embeddings,False,False,False
27,4657493,10,False,2019-04-21T20:32:37.428,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:33:15.387,,,2019-04-21T20:33:15.387,right,0000471155--5cbcd36530fdb301371568ae,0000471155--5cbcd36530fdb301371568ac,76c9ba4e7b8583d4acb7d8703068b87a,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
28,4657493,10,False,2019-04-21T20:32:37.428,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,2019-04-21T20:33:15.387,,,2019-04-21T20:33:15.387,right,0000471155--5cbcd36530fdb301371568ae,0000471155--5cbcd36530fdb301371568ac,76c9ba4e7b8583d4acb7d8703068b87a,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,tf_idf_custom,False,False,False
29,4657493,10,False,2019-04-21T20:32:37.428,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,2019-04-21T20:33:15.387,,,2019-04-21T20:33:15.387,right,0000471155--5cbcd36530fdb301371568ae,0000471155--5cbcd36530fdb301371568ac,76c9ba4e7b8583d4acb7d8703068b87a,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,tf_idf_custom,False,False,False
30,4657493,10,False,2019-04-21T20:32:41.730,highlightdisk/screenshot_emails/random_good/letter8.png,highlightdisk/screenshot_emails/tf_idf_custom/letter8.png,,0000471155--5cbccfd98456bd012e0a56c1,2019-04-21T20:33:31.057,,,2019-04-21T20:33:31.057,left,0000471155--5cbcd3696f1ae90137984ece,0000471155--5cbcd3696f1ae90137984ecc,e6ac1f6f75e2e9ee21612294a26da9a1,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter8.png,random_good,False,False,False
31,4657493,10,False,2019-04-21T20:32:41.730,highlightdisk/screenshot_emails/random_good/letter6.png,highlightdisk/screenshot_emails/tf_idf_custom/letter6.png,,0000471155--5cbccfd98456bd012e0a56bd,2019-04-21T20:33:31.057,,,2019-04-21T20:33:31.057,right,0000471155--5cbcd3696f1ae90137984ece,0000471155--5cbcd3696f1ae90137984ecc,e6ac1f6f75e2e9ee21612294a26da9a1,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter6.png,tf_idf_custom,False,False,False
32,4657493,,True,2019-04-21T20:32:41.730,highlightdisk/screenshot_emails/random/letter6.png,highlightdisk/screenshot_emails/embeddings/letter6.png,right,0000471155--5cbccfd98456bd012e0a56cb,2019-04-21T20:33:31.057,,,2019-04-21T20:33:31.057,right,0000471155--5cbcd3696f1ae90137984ece,0000471155--5cbcd3696f1ae90137984ecc,e6ac1f6f75e2e9ee21612294a26da9a1,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,embeddings,embeddings__random,letter6.png,embeddings,False,False,False
33,4657493,10,False,2019-04-21T20:32:41.730,highlightdisk/screenshot_emails/tf_idf_custom/letter18.png,highlightdisk/screenshot_emails/random_good/letter18.png,,0000471155--5cbccfd98456bd012e0a56b0,2019-04-21T20:33:31.057,,,2019-04-21T20:33:31.057,left,0000471155--5cbcd3696f1ae90137984ece,0000471155--5cbcd3696f1ae90137984ecc,e6ac1f6f75e2e9ee21612294a26da9a1,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter18.png,tf_idf_custom,False,False,False
34,4657493,10,False,2019-04-21T20:32:41.730,highlightdisk/screenshot_emails/tf_idf_custom/letter12.png,highlightdisk/screenshot_emails/random_good/letter12.png,,0000471155--5cbccfd98456bd012e0a56a4,2019-04-21T20:33:31.057,,,2019-04-21T20:33:31.057,left,0000471155--5cbcd3696f1ae90137984ece,0000471155--5cbcd3696f1ae90137984ecc,e6ac1f6f75e2e9ee21612294a26da9a1,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter12.png,tf_idf_custom,False,False,False
35,4657493,10,False,2019-04-21T20:32:47.192,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:34:27.737,,,2019-04-21T20:34:27.737,left,0000471155--5cbcd36f6f1ae90137984efa,0000471155--5cbcd36f6f1ae90137984ef8,1fd52906824422aa0eb1e59dc228dee4,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
36,4657493,,True,2019-04-21T20:32:47.192,highlightdisk/screenshot_emails/tf_idf_embeddings/letter5.png,highlightdisk/screenshot_emails/random/letter5.png,left,0000471155--5cbccfd98456bd012e0a56cc,2019-04-21T20:34:27.737,,,2019-04-21T20:34:27.737,left,0000471155--5cbcd36f6f1ae90137984efa,0000471155--5cbcd36f6f1ae90137984ef8,1fd52906824422aa0eb1e59dc228dee4,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter5.png,tf_idf_embeddings,False,False,False
37,4657493,10,False,2019-04-21T20:32:47.192,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:34:27.737,,,2019-04-21T20:34:27.737,right,0000471155--5cbcd36f6f1ae90137984efa,0000471155--5cbcd36f6f1ae90137984ef8,1fd52906824422aa0eb1e59dc228dee4,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
38,4657493,10,False,2019-04-21T20:32:47.192,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,2019-04-21T20:34:27.737,,,2019-04-21T20:34:27.737,right,0000471155--5cbcd36f6f1ae90137984efa,0000471155--5cbcd36f6f1ae90137984ef8,1fd52906824422aa0eb1e59dc228dee4,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,tf_idf_custom,False,False,False
39,4657493,10,False,2019-04-21T20:32:47.192,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,2019-04-21T20:34:27.737,,,2019-04-21T20:34:27.737,right,0000471155--5cbcd36f6f1ae90137984efa,0000471155--5cbcd36f6f1ae90137984ef8,1fd52906824422aa0eb1e59dc228dee4,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,tf_idf_custom,False,False,False
40,4657493,10,False,2019-04-21T20:32:54.369,highlightdisk/screenshot_emails/random_good/letter20.png,highlightdisk/screenshot_emails/tf_idf_custom/letter20.png,,0000471155--5cbccfd98456bd012e0a56b5,2019-04-21T20:37:09.692,,,2019-04-21T20:37:09.692,left,0000471155--5cbcd37697c8a601391a7713,0000471155--5cbcd37697c8a601391a7711,dbdbde88c3973544144e19ca20e420c6,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter20.png,random_good,True,False,False
41,4657493,10,False,2019-04-21T20:32:54.369,highlightdisk/screenshot_emails/random_good/letter9.png,highlightdisk/screenshot_emails/tf_idf_custom/letter9.png,,0000471155--5cbccfd98456bd012e0a56c3,2019-04-21T20:37:09.692,,,2019-04-21T20:37:09.692,left,0000471155--5cbcd37697c8a601391a7713,0000471155--5cbcd37697c8a601391a7711,dbdbde88c3973544144e19ca20e420c6,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter9.png,random_good,True,False,False
42,4657493,10,False,2019-04-21T20:32:54.369,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:37:09.692,,,2019-04-21T20:37:09.692,left,0000471155--5cbcd37697c8a601391a7713,0000471155--5cbcd37697c8a601391a7711,dbdbde88c3973544144e19ca20e420c6,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,True,False,False
43,4657493,,True,2019-04-21T20:32:54.369,highlightdisk/screenshot_emails/tf_idf_embeddings/letter15.png,highlightdisk/screenshot_emails/random/letter15.png,left,0000471155--5cbccfd98456bd012e0a56ce,2019-04-21T20:37:09.692,,,2019-04-21T20:37:09.692,left,0000471155--5cbcd37697c8a601391a7713,0000471155--5cbcd37697c8a601391a7711,dbdbde88c3973544144e19ca20e420c6,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter15.png,tf_idf_embeddings,True,False,False
44,4657493,10,False,2019-04-21T20:32:54.369,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:37:09.692,,,2019-04-21T20:37:09.692,right,0000471155--5cbcd37697c8a601391a7713,0000471155--5cbcd37697c8a601391a7711,dbdbde88c3973544144e19ca20e420c6,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,True,False,False
45,4657493,10,False,2019-04-21T20:33:02.881,highlightdisk/screenshot_emails/random_good/letter1.png,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,,0000471155--5cbccfd98456bd012e0a569d,2019-04-21T20:33:54.883,,,2019-04-21T20:33:54.883,right,0000471155--5cbcd37eb86ef60139a7e25b,0000471155--5cbcd37eb86ef60139a7e259,6ffad7314c341b1a1f738323a44d0398,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random_good,tf_idf_custom,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
46,4657493,10,False,2019-04-21T20:33:02.881,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/random_good/letter1.png,,0000471155--5cbccfd98456bd012e0a569e,2019-04-21T20:33:54.883,,,2019-04-21T20:33:54.883,left,0000471155--5cbcd37eb86ef60139a7e25b,0000471155--5cbcd37eb86ef60139a7e259,6ffad7314c341b1a1f738323a44d0398,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,random_good,random_good__tf_idf_custom,letter1.png,tf_idf_custom,False,False,False
